State_Depature_Code,State_Depature,State_Arrival_Code,State_Arrival,Date,Population
5,Western Australia,2,Victoria,2018-01-01,3110
5,Western Australia,2,Victoria,2018-04-01,2959
5,Western Australia,2,Victoria,2018-07-01,2581
5,Western Australia,2,Victoria,2018-10-01,3608
5,Western Australia,2,Victoria,2019-01-01,2795
5,Western Australia,2,Victoria,2019-04-01,2945
5,Western Australia,2,Victoria,2019-07-01,2430
5,Western Australia,2,Victoria,2019-10-01,3023
5,Western Australia,2,Victoria,2020-01-01,2162
5,Western Australia,2,Victoria,2020-04-01,1881
5,Western Australia,2,Victoria,2020-07-01,1351
5,Western Australia,2,Victoria,2020-10-01,1779
6,Tasmania,1,New South Wales,2000-01-01,761
6,Tasmania,1,New South Wales,2000-04-01,704
6,Tasmania,1,New South Wales,2000-07-01,637
6,Tasmania,1,New South Wales,2000-10-01,839
6,Tasmania,1,New South Wales,2001-01-01,678
6,Tasmania,1,New South Wales,2001-04-01,739
6,Tasmania,1,New South Wales,2001-07-01,621
6,Tasmania,1,New South Wales,2001-10-01,717
6,Tasmania,1,New South Wales,2002-01-01,671
6,Tasmania,1,New South Wales,2002-04-01,676
6,Tasmania,1,New South Wales,2002-07-01,641
6,Tasmania,1,New South Wales,2002-10-01,726
6,Tasmania,1,New South Wales,2003-01-01,619
6,Tasmania,1,New South Wales,2003-04-01,618
6,Tasmania,1,New South Wales,2003-07-01,501
6,Tasmania,1,New South Wales,2003-10-01,674
6,Tasmania,1,New South Wales,2004-01-01,639
6,Tasmania,1,New South Wales,2004-04-01,621
6,Tasmania,1,New South Wales,2004-07-01,524
6,Tasmania,1,New South Wales,2004-10-01,705
6,Tasmania,1,New South Wales,2005-01-01,711
6,Tasmania,1,New South Wales,2005-04-01,568
6,Tasmania,1,New South Wales,2005-07-01,503
6,Tasmania,1,New South Wales,2005-10-01,657
6,Tasmania,1,New South Wales,2006-01-01,506
6,Tasmania,1,New South Wales,2006-04-01,566
6,Tasmania,1,New South Wales,2006-07-01,567
6,Tasmania,1,New South Wales,2006-10-01,726
6,Tasmania,1,New South Wales,2007-01-01,641
6,Tasmania,1,New South Wales,2007-04-01,591
6,Tasmania,1,New South Wales,2007-07-01,552
6,Tasmania,1,New South Wales,2007-10-01,676
6,Tasmania,1,New South Wales,2008-01-01,608
6,Tasmania,1,New South Wales,2008-04-01,637
6,Tasmania,1,New South Wales,2008-07-01,489
6,Tasmania,1,New South Wales,2008-10-01,638
6,Tasmania,1,New South Wales,2009-01-01,543
6,Tasmania,1,New South Wales,2009-04-01,595
6,Tasmania,1,New South Wales,2009-07-01,505
6,Tasmania,1,New South Wales,2009-10-01,588
6,Tasmania,1,New South Wales,2010-01-01,491
6,Tasmania,1,New South Wales,2010-04-01,516
6,Tasmania,1,New South Wales,2010-07-01,494
6,Tasmania,1,New South Wales,2010-10-01,582
6,Tasmania,1,New South Wales,2011-01-01,545
6,Tasmania,1,New South Wales,2011-04-01,545
6,Tasmania,1,New South Wales,2011-07-01,568
6,Tasmania,1,New South Wales,2011-10-01,702
6,Tasmania,1,New South Wales,2012-01-01,572
6,Tasmania,1,New South Wales,2012-04-01,595
6,Tasmania,1,New South Wales,2012-07-01,471
6,Tasmania,1,New South Wales,2012-10-01,579
6,Tasmania,1,New South Wales,2013-01-01,591
6,Tasmania,1,New South Wales,2013-04-01,535
6,Tasmania,1,New South Wales,2013-07-01,508
6,Tasmania,1,New South Wales,2013-10-01,657
6,Tasmania,1,New South Wales,2014-01-01,552
6,Tasmania,1,New South Wales,2014-04-01,596
6,Tasmania,1,New South Wales,2014-07-01,426
6,Tasmania,1,New South Wales,2014-10-01,601
6,Tasmania,1,New South Wales,2015-01-01,510
6,Tasmania,1,New South Wales,2015-04-01,566
6,Tasmania,1,New South Wales,2015-07-01,426
6,Tasmania,1,New South Wales,2015-10-01,550
6,Tasmania,1,New South Wales,2016-01-01,536
6,Tasmania,1,New South Wales,2016-04-01,578
6,Tasmania,1,New South Wales,2016-07-01,477
6,Tasmania,1,New South Wales,2016-10-01,571
6,Tasmania,1,New South Wales,2017-01-01,532
6,Tasmania,1,New South Wales,2017-04-01,537
6,Tasmania,1,New South Wales,2017-07-01,419
6,Tasmania,1,New South Wales,2017-10-01,616
6,Tasmania,1,New South Wales,2018-01-01,539
6,Tasmania,1,New South Wales,2018-04-01,509
6,Tasmania,1,New South Wales,2018-07-01,430
6,Tasmania,1,New South Wales,2018-10-01,609
6,Tasmania,1,New South Wales,2019-01-01,522
6,Tasmania,1,New South Wales,2019-04-01,555
6,Tasmania,1,New South Wales,2019-07-01,479
6,Tasmania,1,New South Wales,2019-10-01,643
6,Tasmania,1,New South Wales,2020-01-01,485
6,Tasmania,1,New South Wales,2020-04-01,567
6,Tasmania,1,New South Wales,2020-07-01,497
6,Tasmania,1,New South Wales,2020-10-01,628
8,Australian Capital Territory,7,Northern Territory,2000-01-01,98
8,Australian Capital Territory,7,Northern Territory,2000-04-01,80
8,Australian Capital Territory,7,Northern Territory,2000-07-01,76
8,Australian Capital Territory,7,Northern Territory,2000-10-01,127
8,Australian Capital Territory,7,Northern Territory,2001-01-01,84
8,Australian Capital Territory,7,Northern Territory,2001-04-01,75
8,Australian Capital Territory,7,Northern Territory,2001-07-01,113
8,Australian Capital Territory,7,Northern Territory,2001-10-01,103
8,Australian Capital Territory,7,Northern Territory,2002-01-01,102
8,Australian Capital Territory,7,Northern Territory,2002-04-01,80
8,Australian Capital Territory,7,Northern Territory,2002-07-01,107
8,Australian Capital Territory,7,Northern Territory,2002-10-01,129
8,Australian Capital Territory,7,Northern Territory,2003-01-01,100
8,Australian Capital Territory,7,Northern Territory,2003-04-01,77
8,Australian Capital Territory,7,Northern Territory,2003-07-01,94
8,Australian Capital Territory,7,Northern Territory,2003-10-01,127
8,Australian Capital Territory,7,Northern Territory,2004-01-01,104
8,Australian Capital Territory,7,Northern Territory,2004-04-01,108
8,Australian Capital Territory,7,Northern Territory,2004-07-01,79
8,Australian Capital Territory,7,Northern Territory,2004-10-01,110
8,Australian Capital Territory,7,Northern Territory,2005-01-01,102
8,Australian Capital Territory,7,Northern Territory,2005-04-01,86
8,Australian Capital Territory,7,Northern Territory,2005-07-01,79
8,Australian Capital Territory,7,Northern Territory,2005-10-01,163
8,Australian Capital Territory,7,Northern Territory,2006-01-01,120
8,Australian Capital Territory,7,Northern Territory,2006-04-01,80
8,Australian Capital Territory,7,Northern Territory,2006-07-01,103
8,Australian Capital Territory,7,Northern Territory,2006-10-01,149
8,Australian Capital Territory,7,Northern Territory,2007-01-01,127
8,Australian Capital Territory,7,Northern Territory,2007-04-01,82
8,Australian Capital Territory,7,Northern Territory,2007-07-01,117
8,Australian Capital Territory,7,Northern Territory,2007-10-01,154
8,Australian Capital Territory,7,Northern Territory,2008-01-01,141
8,Australian Capital Territory,7,Northern Territory,2008-04-01,94
8,Australian Capital Territory,7,Northern Territory,2008-07-01,109
8,Australian Capital Territory,7,Northern Territory,2008-10-01,119
8,Australian Capital Territory,7,Northern Territory,2009-01-01,119
8,Australian Capital Territory,7,Northern Territory,2009-04-01,93
8,Australian Capital Territory,7,Northern Territory,2009-07-01,104
8,Australian Capital Territory,7,Northern Territory,2009-10-01,115
8,Australian Capital Territory,7,Northern Territory,2010-01-01,149
8,Australian Capital Territory,7,Northern Territory,2010-04-01,99
8,Australian Capital Territory,7,Northern Territory,2010-07-01,67
8,Australian Capital Territory,7,Northern Territory,2010-10-01,161
8,Australian Capital Territory,7,Northern Territory,2011-01-01,126
8,Australian Capital Territory,7,Northern Territory,2011-04-01,80
8,Australian Capital Territory,7,Northern Territory,2011-07-01,106
8,Australian Capital Territory,7,Northern Territory,2011-10-01,119
8,Australian Capital Territory,7,Northern Territory,2012-01-01,133
8,Australian Capital Territory,7,Northern Territory,2012-04-01,93
8,Australian Capital Territory,7,Northern Territory,2012-07-01,71
8,Australian Capital Territory,7,Northern Territory,2012-10-01,107
8,Australian Capital Territory,7,Northern Territory,2013-01-01,124
8,Australian Capital Territory,7,Northern Territory,2013-04-01,80
8,Australian Capital Territory,7,Northern Territory,2013-07-01,75
8,Australian Capital Territory,7,Northern Territory,2013-10-01,99
8,Australian Capital Territory,7,Northern Territory,2014-01-01,121
8,Australian Capital Territory,7,Northern Territory,2014-04-01,69
8,Australian Capital Territory,7,Northern Territory,2014-07-01,58
8,Australian Capital Territory,7,Northern Territory,2014-10-01,82
8,Australian Capital Territory,7,Northern Territory,2015-01-01,92
8,Australian Capital Territory,7,Northern Territory,2015-04-01,71
8,Australian Capital Territory,7,Northern Territory,2015-07-01,50
8,Australian Capital Territory,7,Northern Territory,2015-10-01,97
8,Australian Capital Territory,7,Northern Territory,2016-01-01,89
8,Australian Capital Territory,7,Northern Territory,2016-04-01,108
8,Australian Capital Territory,7,Northern Territory,2016-07-01,71
8,Australian Capital Territory,7,Northern Territory,2016-10-01,78
8,Australian Capital Territory,7,Northern Territory,2017-01-01,101
8,Australian Capital Territory,7,Northern Territory,2017-04-01,81
8,Australian Capital Territory,7,Northern Territory,2017-07-01,63
8,Australian Capital Territory,7,Northern Territory,2017-10-01,102
8,Australian Capital Territory,7,Northern Territory,2018-01-01,91
8,Australian Capital Territory,7,Northern Territory,2018-04-01,90
8,Australian Capital Territory,7,Northern Territory,2018-07-01,44
8,Australian Capital Territory,7,Northern Territory,2018-10-01,103
8,Australian Capital Territory,7,Northern Territory,2019-01-01,94
8,Australian Capital Territory,7,Northern Territory,2019-04-01,89
8,Australian Capital Territory,7,Northern Territory,2019-07-01,65
8,Australian Capital Territory,7,Northern Territory,2019-10-01,110
8,Australian Capital Territory,7,Northern Territory,2020-01-01,104
8,Australian Capital Territory,7,Northern Territory,2020-04-01,96
8,Australian Capital Territory,7,Northern Territory,2020-07-01,66
8,Australian Capital Territory,7,Northern Territory,2020-10-01,120
1,New South Wales,1,New South Wales,2000-01-01,0
1,New South Wales,1,New South Wales,2000-04-01,0
1,New South Wales,1,New South Wales,2000-07-01,0
1,New South Wales,1,New South Wales,2000-10-01,0
1,New South Wales,1,New South Wales,2001-01-01,0
1,New South Wales,1,New South Wales,2001-04-01,0
1,New South Wales,1,New South Wales,2001-07-01,0
1,New South Wales,1,New South Wales,2001-10-01,0
1,New South Wales,1,New South Wales,2002-01-01,0
1,New South Wales,1,New South Wales,2002-04-01,0
1,New South Wales,1,New South Wales,2002-07-01,0
1,New South Wales,1,New South Wales,2002-10-01,0
1,New South Wales,1,New South Wales,2003-01-01,0
1,New South Wales,1,New South Wales,2003-04-01,0
1,New South Wales,1,New South Wales,2003-07-01,0
1,New South Wales,1,New South Wales,2003-10-01,0
1,New South Wales,1,New South Wales,2004-01-01,0
1,New South Wales,1,New South Wales,2004-04-01,0
1,New South Wales,1,New South Wales,2004-07-01,0
1,New South Wales,1,New South Wales,2004-10-01,0
1,New South Wales,1,New South Wales,2005-01-01,0
1,New South Wales,1,New South Wales,2005-04-01,0
1,New South Wales,1,New South Wales,2005-07-01,0
1,New South Wales,1,New South Wales,2005-10-01,0
1,New South Wales,1,New South Wales,2006-01-01,0
1,New South Wales,1,New South Wales,2006-04-01,0
1,New South Wales,1,New South Wales,2006-07-01,0
1,New South Wales,1,New South Wales,2006-10-01,0
1,New South Wales,1,New South Wales,2007-01-01,0
1,New South Wales,1,New South Wales,2007-04-01,0
1,New South Wales,1,New South Wales,2007-07-01,0
1,New South Wales,1,New South Wales,2007-10-01,0
1,New South Wales,1,New South Wales,2008-01-01,0
1,New South Wales,1,New South Wales,2008-04-01,0
1,New South Wales,1,New South Wales,2008-07-01,0
1,New South Wales,1,New South Wales,2008-10-01,0
1,New South Wales,1,New South Wales,2009-01-01,0
1,New South Wales,1,New South Wales,2009-04-01,0
1,New South Wales,1,New South Wales,2009-07-01,0
1,New South Wales,1,New South Wales,2009-10-01,0
1,New South Wales,1,New South Wales,2010-01-01,0
1,New South Wales,1,New South Wales,2010-04-01,0
1,New South Wales,1,New South Wales,2010-07-01,0
1,New South Wales,1,New South Wales,2010-10-01,0
1,New South Wales,1,New South Wales,2011-01-01,0
1,New South Wales,1,New South Wales,2011-04-01,0
1,New South Wales,1,New South Wales,2011-07-01,0
1,New South Wales,1,New South Wales,2011-10-01,0
1,New South Wales,1,New South Wales,2012-01-01,0
1,New South Wales,1,New South Wales,2012-04-01,0
1,New South Wales,1,New South Wales,2012-07-01,0
1,New South Wales,1,New South Wales,2012-10-01,0
1,New South Wales,1,New South Wales,2013-01-01,0
1,New South Wales,1,New South Wales,2013-04-01,0
1,New South Wales,1,New South Wales,2013-07-01,0
1,New South Wales,1,New South Wales,2013-10-01,0
1,New South Wales,1,New South Wales,2014-01-01,0
1,New South Wales,1,New South Wales,2014-04-01,0
1,New South Wales,1,New South Wales,2014-07-01,0
1,New South Wales,1,New South Wales,2014-10-01,0
1,New South Wales,1,New South Wales,2015-01-01,0
1,New South Wales,1,New South Wales,2015-04-01,0
1,New South Wales,1,New South Wales,2015-07-01,0
1,New South Wales,1,New South Wales,2015-10-01,0
1,New South Wales,1,New South Wales,2016-01-01,0
1,New South Wales,1,New South Wales,2016-04-01,0
1,New South Wales,1,New South Wales,2016-07-01,0
1,New South Wales,1,New South Wales,2016-10-01,0
1,New South Wales,1,New South Wales,2017-01-01,0
1,New South Wales,1,New South Wales,2017-04-01,0
1,New South Wales,1,New South Wales,2017-07-01,0
1,New South Wales,1,New South Wales,2017-10-01,0
1,New South Wales,1,New South Wales,2018-01-01,0
1,New South Wales,1,New South Wales,2018-04-01,0
1,New South Wales,1,New South Wales,2018-07-01,0
1,New South Wales,1,New South Wales,2018-10-01,0
1,New South Wales,1,New South Wales,2019-01-01,0
1,New South Wales,1,New South Wales,2019-04-01,0
1,New South Wales,1,New South Wales,2019-07-01,0
1,New South Wales,1,New South Wales,2019-10-01,0
1,New South Wales,1,New South Wales,2020-01-01,0
1,New South Wales,1,New South Wales,2020-04-01,0
1,New South Wales,1,New South Wales,2020-07-01,0
1,New South Wales,1,New South Wales,2020-10-01,0
7,Northern Territory,4,South Australia,2000-01-01,772
7,Northern Territory,4,South Australia,2000-04-01,715
7,Northern Territory,4,South Australia,2000-07-01,739
7,Northern Territory,4,South Australia,2000-10-01,1044
7,Northern Territory,4,South Australia,2001-01-01,787
7,Northern Territory,4,South Australia,2001-04-01,718
7,Northern Territory,4,South Australia,2001-07-01,634
7,Northern Territory,4,South Australia,2001-10-01,826
7,Northern Territory,4,South Australia,2002-01-01,729
7,Northern Territory,4,South Australia,2002-04-01,709
7,Northern Territory,4,South Australia,2002-07-01,702
7,Northern Territory,4,South Australia,2002-10-01,909
7,Northern Territory,4,South Australia,2003-01-01,766
7,Northern Territory,4,South Australia,2003-04-01,612
7,Northern Territory,4,South Australia,2003-07-01,653
7,Northern Territory,4,South Australia,2003-10-01,845
7,Northern Territory,4,South Australia,2004-01-01,722
7,Northern Territory,4,South Australia,2004-04-01,619
7,Northern Territory,4,South Australia,2004-07-01,607
7,Northern Territory,4,South Australia,2004-10-01,712
7,Northern Territory,4,South Australia,2005-01-01,623
7,Northern Territory,4,South Australia,2005-04-01,585
7,Northern Territory,4,South Australia,2005-07-01,486
7,Northern Territory,4,South Australia,2005-10-01,737
7,Northern Territory,4,South Australia,2006-01-01,595
7,Northern Territory,4,South Australia,2006-04-01,552
7,Northern Territory,4,South Australia,2006-07-01,532
7,Northern Territory,4,South Australia,2006-10-01,702
7,Northern Territory,4,South Australia,2007-01-01,653
7,Northern Territory,4,South Australia,2007-04-01,667
7,Northern Territory,4,South Australia,2007-07-01,535
7,Northern Territory,4,South Australia,2007-10-01,597
7,Northern Territory,4,South Australia,2008-01-01,602
7,Northern Territory,4,South Australia,2008-04-01,527
7,Northern Territory,4,South Australia,2008-07-01,477
7,Northern Territory,4,South Australia,2008-10-01,627
7,Northern Territory,4,South Australia,2009-01-01,581
7,Northern Territory,4,South Australia,2009-04-01,480
7,Northern Territory,4,South Australia,2009-07-01,527
7,Northern Territory,4,South Australia,2009-10-01,623
7,Northern Territory,4,South Australia,2010-01-01,517
7,Northern Territory,4,South Australia,2010-04-01,599
7,Northern Territory,4,South Australia,2010-07-01,519
7,Northern Territory,4,South Australia,2010-10-01,803
7,Northern Territory,4,South Australia,2011-01-01,978
7,Northern Territory,4,South Australia,2011-04-01,590
7,Northern Territory,4,South Australia,2011-07-01,607
7,Northern Territory,4,South Australia,2011-10-01,711
7,Northern Territory,4,South Australia,2012-01-01,589
7,Northern Territory,4,South Australia,2012-04-01,536
7,Northern Territory,4,South Australia,2012-07-01,463
7,Northern Territory,4,South Australia,2012-10-01,567
7,Northern Territory,4,South Australia,2013-01-01,594
7,Northern Territory,4,South Australia,2013-04-01,639
7,Northern Territory,4,South Australia,2013-07-01,538
7,Northern Territory,4,South Australia,2013-10-01,697
7,Northern Territory,4,South Australia,2014-01-01,613
7,Northern Territory,4,South Australia,2014-04-01,537
7,Northern Territory,4,South Australia,2014-07-01,490
7,Northern Territory,4,South Australia,2014-10-01,670
7,Northern Territory,4,South Australia,2015-01-01,595
7,Northern Territory,4,South Australia,2015-04-01,504
7,Northern Territory,4,South Australia,2015-07-01,441
7,Northern Territory,4,South Australia,2015-10-01,656
7,Northern Territory,4,South Australia,2016-01-01,544
7,Northern Territory,4,South Australia,2016-04-01,728
7,Northern Territory,4,South Australia,2016-07-01,415
7,Northern Territory,4,South Australia,2016-10-01,534
7,Northern Territory,4,South Australia,2017-01-01,529
7,Northern Territory,4,South Australia,2017-04-01,532
7,Northern Territory,4,South Australia,2017-07-01,537
7,Northern Territory,4,South Australia,2017-10-01,678
7,Northern Territory,4,South Australia,2018-01-01,637
7,Northern Territory,4,South Australia,2018-04-01,478
7,Northern Territory,4,South Australia,2018-07-01,497
7,Northern Territory,4,South Australia,2018-10-01,710
7,Northern Territory,4,South Australia,2019-01-01,563
7,Northern Territory,4,South Australia,2019-04-01,569
7,Northern Territory,4,South Australia,2019-07-01,485
7,Northern Territory,4,South Australia,2019-10-01,653
7,Northern Territory,4,South Australia,2020-01-01,565
7,Northern Territory,4,South Australia,2020-04-01,527
7,Northern Territory,4,South Australia,2020-07-01,397
7,Northern Territory,4,South Australia,2020-10-01,581
8,Australian Capital Territory,8,Australian Capital Territory,2000-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2000-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2000-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2000-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2001-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2001-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2001-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2001-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2002-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2002-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2002-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2002-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2003-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2003-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2003-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2003-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2004-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2004-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2004-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2004-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2005-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2005-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2005-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2005-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2006-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2006-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2006-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2006-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2007-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2007-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2007-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2007-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2008-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2008-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2008-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2008-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2009-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2009-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2009-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2009-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2010-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2010-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2010-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2010-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2011-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2011-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2011-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2011-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2012-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2012-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2012-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2012-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2013-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2013-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2013-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2013-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2014-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2014-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2014-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2014-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2015-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2015-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2015-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2015-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2016-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2016-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2016-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2016-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2017-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2017-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2017-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2017-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2018-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2018-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2018-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2018-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2019-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2019-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2019-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2019-10-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2020-01-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2020-04-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2020-07-01,0
8,Australian Capital Territory,8,Australian Capital Territory,2020-10-01,0
3,Queensland,4,South Australia,2000-01-01,1265
3,Queensland,4,South Australia,2000-04-01,1319
3,Queensland,4,South Australia,2000-07-01,1261
3,Queensland,4,South Australia,2000-10-01,1508
3,Queensland,4,South Australia,2001-01-01,1294
3,Queensland,4,South Australia,2001-04-01,1359
3,Queensland,4,South Australia,2001-07-01,1298
3,Queensland,4,South Australia,2001-10-01,1547
3,Queensland,4,South Australia,2002-01-01,1443
3,Queensland,4,South Australia,2002-04-01,1349
3,Queensland,4,South Australia,2002-07-01,1449
3,Queensland,4,South Australia,2002-10-01,1588
3,Queensland,4,South Australia,2003-01-01,1318
3,Queensland,4,South Australia,2003-04-01,1428
3,Queensland,4,South Australia,2003-07-01,1258
3,Queensland,4,South Australia,2003-10-01,1519
3,Queensland,4,South Australia,2004-01-01,1425
3,Queensland,4,South Australia,2004-04-01,1177
3,Queensland,4,South Australia,2004-07-01,1041
3,Queensland,4,South Australia,2004-10-01,1388
3,Queensland,4,South Australia,2005-01-01,1248
3,Queensland,4,South Australia,2005-04-01,1137
3,Queensland,4,South Australia,2005-07-01,994
3,Queensland,4,South Australia,2005-10-01,1331
3,Queensland,4,South Australia,2006-01-01,1151
3,Queensland,4,South Australia,2006-04-01,1067
3,Queensland,4,South Australia,2006-07-01,1142
3,Queensland,4,South Australia,2006-10-01,1247
3,Queensland,4,South Australia,2007-01-01,1208
3,Queensland,4,South Australia,2007-04-01,1226
3,Queensland,4,South Australia,2007-07-01,1107
3,Queensland,4,South Australia,2007-10-01,1270
3,Queensland,4,South Australia,2008-01-01,1164
3,Queensland,4,South Australia,2008-04-01,1145
3,Queensland,4,South Australia,2008-07-01,985
3,Queensland,4,South Australia,2008-10-01,1196
3,Queensland,4,South Australia,2009-01-01,1095
3,Queensland,4,South Australia,2009-04-01,1241
3,Queensland,4,South Australia,2009-07-01,1075
3,Queensland,4,South Australia,2009-10-01,1371
3,Queensland,4,South Australia,2010-01-01,1134
3,Queensland,4,South Australia,2010-04-01,1076
3,Queensland,4,South Australia,2010-07-01,1041
3,Queensland,4,South Australia,2010-10-01,1348
3,Queensland,4,South Australia,2011-01-01,1236
3,Queensland,4,South Australia,2011-04-01,1135
3,Queensland,4,South Australia,2011-07-01,1075
3,Queensland,4,South Australia,2011-10-01,1372
3,Queensland,4,South Australia,2012-01-01,1133
3,Queensland,4,South Australia,2012-04-01,1136
3,Queensland,4,South Australia,2012-07-01,1039
3,Queensland,4,South Australia,2012-10-01,1068
3,Queensland,4,South Australia,2013-01-01,1114
3,Queensland,4,South Australia,2013-04-01,1278
3,Queensland,4,South Australia,2013-07-01,1096
3,Queensland,4,South Australia,2013-10-01,1339
3,Queensland,4,South Australia,2014-01-01,1262
3,Queensland,4,South Australia,2014-04-01,1170
3,Queensland,4,South Australia,2014-07-01,903
3,Queensland,4,South Australia,2014-10-01,1251
3,Queensland,4,South Australia,2015-01-01,1181
3,Queensland,4,South Australia,2015-04-01,1090
3,Queensland,4,South Australia,2015-07-01,912
3,Queensland,4,South Australia,2015-10-01,1092
3,Queensland,4,South Australia,2016-01-01,1095
3,Queensland,4,South Australia,2016-04-01,1139
3,Queensland,4,South Australia,2016-07-01,880
3,Queensland,4,South Australia,2016-10-01,1223
3,Queensland,4,South Australia,2017-01-01,1159
3,Queensland,4,South Australia,2017-04-01,1099
3,Queensland,4,South Australia,2017-07-01,974
3,Queensland,4,South Australia,2017-10-01,1254
3,Queensland,4,South Australia,2018-01-01,1334
3,Queensland,4,South Australia,2018-04-01,1176
3,Queensland,4,South Australia,2018-07-01,1021
3,Queensland,4,South Australia,2018-10-01,1423
3,Queensland,4,South Australia,2019-01-01,1191
3,Queensland,4,South Australia,2019-04-01,1214
3,Queensland,4,South Australia,2019-07-01,1022
3,Queensland,4,South Australia,2019-10-01,1308
3,Queensland,4,South Australia,2020-01-01,1141
3,Queensland,4,South Australia,2020-04-01,1079
3,Queensland,4,South Australia,2020-07-01,1015
3,Queensland,4,South Australia,2020-10-01,1236
6,Tasmania,8,Australian Capital Territory,2000-01-01,93
6,Tasmania,8,Australian Capital Territory,2000-04-01,95
